,Title,Company,City,jobs,Salary_min,Salary_max,Salary_ave,Median
13,Research Analyst - Portuguese Speaking,Metrica Recruitment,Exeter,business+intelligence,33320.0,39650.799999999996,39650.799999999996,0
765,Intern - Performance & Business Intelligence,South Wales Police,Cardiff,business+intelligence,23147.879999999997,27545.977199999994,27545.977199999994,0
769,Business Intelligence Developer,Avon and Somerset Constabulary,Cardiff,business+intelligence,40005.42,47606.449799999995,47606.449799999995,0
780,Business Analyst,LookAfterMyBills,Cardiff,business+intelligence,47600.0,56644.0,56644.0,1
782,Intern - Data Science,South Wales Police,Cardiff,business+intelligence,23147.879999999997,27545.977199999994,27545.977199999994,0
784,Data Analyst,Melin Homes,Cardiff,business+intelligence,34719.439999999995,41316.133599999994,41316.133599999994,0
797,Business Support Analyst (Graduate),BCA,Cardiff,business+intelligence,29750.0,35402.5,35402.5,0
799,COVID-19 Infection Survey Lead Data Processing Engineer,UK Government - Office for National Statistics,Cardiff,business+intelligence,58429.0,69530.51,69530.51,1
820,BI Analyst,Acorn Recruitment Limited,Cardiff,business+intelligence,29750.0,35402.5,35402.5,0
834,Lecturer in Artificial Intelligence and Big Data Analytics,University of Bristol,Cardiff,business+intelligence,45240.229999999996,53835.87369999999,53835.87369999999,1
1523,Junior Business Intelligence Analyst,Client Server,Cambridge,business+intelligence,35700.0,42483.0,42483.0,0
1525,Senior Workforce Intelligence Analyst,Cambridge University Hospitals NHS Foundation Trus...,Cambridge,business+intelligence,46279.1,55072.12899999999,55072.12899999999,1
1526,Defence Intelligence - Defence Open Source Intelligence Cent...,UK Government - Ministry of Defence,Cambridge,business+intelligence,47600.0,56644.0,56644.0,1
1527,Business Intelligence Analyst,Harnham,Cambridge,business+intelligence,47600.0,56644.0,56644.0,1
1529,Data Analyst,Nemo Resourcing Limited,Cambridge,business+intelligence,47600.0,56644.0,56644.0,1
1535,ERSOU/ROCU - TOEX/Staff - SO1/SO2 - Data Analyst - (Fixed Te...,Cambridgeshire Constabulary,Cambridge,business+intelligence,37752.75,44925.7725,44925.7725,0
1553,Business Intelligence Analyst,Dynamic Planner,Cambridge,business+intelligence,38080.0,45315.2,45315.2,0
1567,Machine Learning/AI Engineer (Medical Imaging/Pytorch),Ernest Gordon Recruitment Limited,Cambridge,business+intelligence,83300.0,99127.0,99127.0,1
1570,Reporting Analyst / Junior BI - Excel SQL,Client Server,Cambridge,business+intelligence,35700.0,42483.0,42483.0,0
1578,BI Analyst Excel SQL PowerBI,Client Server,Cambridge,business+intelligence,35700.0,42483.0,42483.0,0
1595,Junior BI Analyst Excel SQL - Cybersecurity,Client Server,Cambridge,business+intelligence,35700.0,42483.0,42483.0,0
1639,Data Analyst - Health Sector,ECM Selection,Cambridge,business+intelligence,59500.0,70805.0,70805.0,1
2003,Machine Learning/AI Engineer (Medical Imaging/Pytorch),Ernest Gordon Recruitment Limited,Cambridge,business+intelligence,83300.0,99127.0,99127.0,1
2004,Graduate Machine Learning/AI Engineer (Medical Image/Pytorch...,Ernest Gordon Recruitment Limited,Cambridge,business+intelligence,59500.0,70805.0,70805.0,1
2282,Business Intelligence Manager,Dignity Funerals,Birmingham,business+intelligence,71400.0,84966.0,84966.0,1
2284,Intelligence Officer,Birmingham Children’s Trust,Birmingham,business+intelligence,33011.79,39284.030099999996,39284.030099999996,0
2285,Business Intelligence Analyst,Dignity Funerals,Birmingham,business+intelligence,47600.0,56644.0,56644.0,1
2286,Head of Workforce Planning & Intelligence - Midlands,Health Education England,Birmingham,business+intelligence,90337.65999999999,107501.81539999998,107501.81539999998,1
2305,Business Intelligence Developer (Fully Remote UK Working),Michael Page UK,Birmingham,business+intelligence,41650.0,49563.5,49563.5,1
2308,Business Intelligence Analyst,Meridian,Birmingham,business+intelligence,35700.0,42483.0,42483.0,0
2314,Business Intelligence Analyst,Malling Health (UK),Birmingham,business+intelligence,41650.0,49563.5,49563.5,1
2317,Senior Business Analyst,Purplebricks,Birmingham,business+intelligence,47600.0,56644.0,56644.0,1
2328,Market Intelligence Manager,University of Wolverhampton,Birmingham,business+intelligence,42654.36,50758.6884,50758.6884,1
2355,SOC Analyst (Tier 2),Jaguar Land Rover,Birmingham,business+intelligence,59500.0,70805.0,70805.0,1
2361,Senior applications analyst - counter terrorism policing,Metropolitan Police,Birmingham,business+intelligence,51517.479999999996,61305.801199999994,61305.801199999994,1
2412,Data Engineer,Ashdown Group,Birmingham,business+intelligence,53550.0,63724.5,63724.5,1
2461,OfS AI & Data Science Business Innovation Development Manage...,Coventry University,Birmingham,business+intelligence,42673.4,50781.346,50781.346,1
2500,Data Engineer,Opus Recruitment Solutions,Birmingham,business+intelligence,53550.0,63724.5,63724.5,1
2517,Data Engineer,Harnham,Birmingham,business+intelligence,23800.0,28322.0,28322.0,0
2521,BI Analyst,Catch Resource Management Ltd,Birmingham,business+intelligence,47600.0,56644.0,56644.0,1
2535,Data Engineer – Birmingham,kdr Recruitment,Birmingham,business+intelligence,59500.0,70805.0,70805.0,1
3012,"Intelligence Manager, Crime Development Team",UK Government - Home Office,Liverpool,business+intelligence,36672.229999999996,43639.95369999999,43639.95369999999,0
3013,Business Intelligence Analyst - Band 6,Liverpool Heart and Chest Hospital NHS Foundation...,Liverpool,business+intelligence,37324.35,44415.9765,44415.9765,0
3017,Information Analyst,Liverpool University Hospitals NHS Foundation Trus...,Liverpool,business+intelligence,26051.48,31001.261199999997,31001.261199999997,0
3019,Business Intelligence Developer,Progress Housing Group,Liverpool,business+intelligence,41769.0,49705.11,49705.11,1
3020,Data Systems and Infrastructure Analyst,UK Government - Crown Commercial Service,Liverpool,business+intelligence,33049.869999999995,39329.34529999999,39329.34529999999,0
3029,Artificial Intelligence Researchers,Science and Technology Facilities Council (STFC),Liverpool,business+intelligence,37252.95,44331.0105,44331.0105,0
3030,Business Intelligence & Analytics Developer,BAE Systems,Liverpool,business+intelligence,44808.259999999995,53321.82939999999,53321.82939999999,1
3036,Clinical & Quality Information Analyst,Liverpool Heart and Chest Hospital NHS Foundation...,Liverpool,business+intelligence,37324.35,44415.9765,44415.9765,0
3037,Data Analyst / Business Intelligence Analyst,European Metal Recycling Ltd,Liverpool,business+intelligence,29750.0,35402.5,35402.5,0
3043,Systems Analyst,ForViva,Liverpool,business+intelligence,29750.0,35402.5,35402.5,0
3052,Data and Performance Manager (Building Services),Magenta Living,Liverpool,business+intelligence,48106.939999999995,57247.258599999994,57247.258599999994,1
3096,Operations Insight Analyst - DJPF32049,Douglas Jackson,Liverpool,business+intelligence,77350.0,92046.5,92046.5,1
3124,Senior Management Information Analyst – MI - DJPF32046,Douglas Jackson,Liverpool,business+intelligence,47600.0,56644.0,56644.0,1
3769,Business Intelligence Developer,Avon and Somerset Constabulary,Bristol,business+intelligence,40005.42,47606.449799999995,47606.449799999995,0
3772,Business Process Analyst,Health Research Authority,Bristol,business+intelligence,46279.1,55072.12899999999,55072.12899999999,1
3773,Business Intelligence Data Engineer,Unite Students,Bristol,business+intelligence,53550.0,63724.5,63724.5,1
3774,Performance Analyst,UK Government - Driver and Vehicle Standards Agenc...,Bristol,business+intelligence,36573.46,43522.4174,43522.4174,0
3776,Business Support Analyst (Graduate),BCA,Bristol,business+intelligence,29750.0,35402.5,35402.5,0
3815,Demand Analyst,Pieminister,Bristol,business+intelligence,33320.0,39650.799999999996,39650.799999999996,0
3881,Senior Business Analyst - Band 6,Royal United Hospitals Bath NHS Foundation Trust,Bristol,business+intelligence,37324.35,44415.9765,44415.9765,0
3885,C4ISR Analyst / Consultant,Gregory-Martin International,Bristol,business+intelligence,41650.0,49563.5,49563.5,1
3956,IT Implementation Specialist / Technical Systems Analyst (So...,GreenSquare Group,Bristol,business+intelligence,42241.43,50267.301699999996,50267.301699999996,1
3962,Cost Analyst / Cost Consultant,Gregory-Martin International,Bristol,business+intelligence,35700.0,42483.0,42483.0,0
4531,Intelligence Officer,Secret Intelligence Service,London,business+intelligence,42285.46,50319.6974,50319.6974,1
4532,Intelligence Officer - Crime Development Team,UK Government - Home Office,London,business+intelligence,29610.77,35236.8163,35236.8163,0
4533,Higher Intelligence Analyst,UK Government - Home Office,London,business+intelligence,36672.229999999996,43639.95369999999,43639.95369999999,0
4541,Business Intelligence Executive,BMJ,London,business+intelligence,43097.04,51285.4776,51285.4776,1
4556,Research Assistant - Market Intelligence & Analysis Division...,Bank of England,London,business+intelligence,28827.75,34305.0225,34305.0225,0
4575,Senior Associate – Business Intelligence – MENA,Warner Scott,London,business+intelligence,59500.0,70805.0,70805.0,1
4582,Graduate Business Analyst,Sparta Global,London,business+intelligence,24990.0,29738.1,29738.1,0
4594,Head of Business Intelligence,The Princess Alexandra Hospital NHS Trust,London,business+intelligence,63269.92,75291.20479999999,75291.20479999999,1
4604,INTELLIGENCE SHARING OFFICER,Servoca Resourcing Solutions,London,business+intelligence,33960.22,40412.6618,40412.6618,0
4621,SEO - Cyber Treat Intelligence Lead,UK Government - Cabinet Office,London,business+intelligence,48314.0,57493.659999999996,57493.659999999996,1
4656,"Grade 7 - Principal Intelligence Analyst, SOC",UK Government - Cabinet Office,London,business+intelligence,65093.0,77460.67,77460.67,1
4658,Intelligence Analyst,RSR Police,London,business+intelligence,41650.0,49563.5,49563.5,1
4659,Reporting Analyst,British Business Bank,London,business+intelligence,35700.0,42483.0,42483.0,0
4667,Head of Data Quality,Barts Health NHS Trust,London,business+intelligence,98536.76,117258.74439999998,117258.74439999998,1
4672,Business Intelligence and Reporting Manager,PA Housing,London,business+intelligence,59500.0,70805.0,70805.0,1
4677,Reporting Analyst,Transport for London,London,business+intelligence,41650.0,49563.5,49563.5,1
4678,Business Intelligence & Reporting Manager,iSmash,London,business+intelligence,45220.0,53811.799999999996,53811.799999999996,1
4710,EPR Senior Business Intelligence Analyst,Great Ormond Street Hospital NHS Foundation Trust,London,business+intelligence,54478.2,64829.058,64829.058,1
4724,Business Development Junior Analyst,Ambition,London,business+intelligence,45220.0,53811.799999999996,53811.799999999996,1
4728,Data Strategy Consultant,Datasource,London,business+intelligence,41650.0,49563.5,49563.5,1
4730,Business Insights (BI) Developer / Intelligence Developer,Natasha Martin,London,business+intelligence,45220.0,53811.799999999996,53811.799999999996,1
4754,Grade HEO - Government Security Analyst & Reporter,UK Government - Cabinet Office,London,business+intelligence,41114.5,48926.255,48926.255,1
4818,Business Intelligence Intern,Verisure Services (UK) Limited,London,business+intelligence,15965.039999999999,18998.397599999997,18998.397599999997,0
4835,Business Intelligence Consultant (Looker/Snowflake),Modern Stack Recruitment,London,business+intelligence,59500.0,70805.0,70805.0,1
4837,INTELLIGENCE OFFICER,Servoca Resourcing Solutions,London,business+intelligence,33960.22,40412.6618,40412.6618,0
4855,Business Development Manager – Pharmaceutical Intelligence,Optimal Search,London,business+intelligence,89250.0,106207.5,106207.5,1
4859,Business Intelligence Analyst,Harnham,London,business+intelligence,23800.0,28322.0,28322.0,0
4863,Business Intelligence & Investigations – Russian speaker,Warner Scott,London,business+intelligence,53550.0,63724.5,63724.5,1
4895,Senior Business Intelligence Analyst,Harnham,London,business+intelligence,41650.0,49563.5,49563.5,1
4924,Senior Analyst – Business Intelligence & Investigations,Warner Scott,London,business+intelligence,41650.0,49563.5,49563.5,1
4943,Cyber Threat Intelligence and Vulnerability Analyst,Evolution Recruitment Solutions,London,business+intelligence,65450.0,77885.5,77885.5,1
4949,Pricing Analyst,Virtual1,London,business+intelligence,33320.0,39650.799999999996,39650.799999999996,0
4951,New Business Development Director – Corporate Intelligence,Mandeville Recruitment Group,London,business+intelligence,59500.0,70805.0,70805.0,1
5001,Business Intelligence Analyst,ICMP,London,business+intelligence,41552.42,49447.379799999995,49447.379799999995,1
5043,VULNERABILITY MANAGER / THREAT INTELLIGENCE ANALYST,Dynamic Search Solutions,London,business+intelligence,53550.0,63724.5,63724.5,1
5113,Senior Manager Business Intelligence,Harnham,London,business+intelligence,71400.0,84966.0,84966.0,1
5134,2 x ETRM Business Analysts (London),Bramwith Consulting,London,business+intelligence,65450.0,77885.5,77885.5,1
5138,Business Development Manager – NHS Business Intelligence,Optimal Search,London,business+intelligence,53550.0,63724.5,63724.5,1
5146,Business Intelligence Analyst,10Talent,London,business+intelligence,41650.0,49563.5,49563.5,1
5170,Lead Analyst & Deputy Head of Open Source - C5,"UK Government - Foreign, Commonwealth & Developmen...",London,business+intelligence,51527.0,61317.13,61317.13,1
5248,Senior Subject Matter Expert - HESA and Data Processing,University of London,London,business+intelligence,53742.78,63953.9082,63953.9082,1
5262,"Data Visualisation Developer, Technology",The Random House Group Limited,London,business+intelligence,59500.0,70805.0,70805.0,1
5302,BUSINESS INTELLIGENCE ANALYST,Menzies Distribution,Edinburgh,business+intelligence,29750.0,35402.5,35402.5,0
5304,Business Intelligence Officer,Blackcircles.com,Edinburgh,business+intelligence,35700.0,42483.0,42483.0,0
5323,Threat Intelligence Analyst,Bright Purple Resourcing,Edinburgh,business+intelligence,71400.0,84966.0,84966.0,1
5397,Applications Data Scientist,ECM Selection,Edinburgh,business+intelligence,59500.0,70805.0,70805.0,1
6080,Assistant Professor in Artificial Intelligence for Business,University of Bradford,Leeds,business+intelligence,50922.479999999996,60597.75119999999,60597.75119999999,1
6081,Principal Health Intelligence Analyst,Public Health England,Leeds,business+intelligence,58142.21,69189.22989999999,69189.22989999999,1
6086,Business Intelligence focused BA,Interface Recruitment,Leeds,business+intelligence,41650.0,49563.5,49563.5,1
6088,Business Intelligence Analyst - Newly formed BI function wit...,Interface Recruitment,Leeds,business+intelligence,29750.0,35402.5,35402.5,0
6095,Information Analyst,Page Personnel - UK,Leeds,business+intelligence,30940.0,36818.6,36818.6,0
6101,Data Administrator **External**,West Yorkshire Police,Leeds,business+intelligence,43279.11,51502.1409,51502.1409,1
6104,Business Analyst,IT Jack Ltd,Leeds,business+intelligence,33320.0,39650.799999999996,39650.799999999996,0
6107,Business Intelligence Developer - MS BI Stack - £60k,Interface Recruitment,Leeds,business+intelligence,71400.0,84966.0,84966.0,1
6108,Junior Data Analyst,Age Partnership,Leeds,business+intelligence,26180.0,31154.199999999997,31154.199999999997,0
6111,Senior BI Analyst,Hermes Europe,Leeds,business+intelligence,46410.0,55227.899999999994,55227.899999999994,1
6116,Business Analyst (Business Intelligence Team) Data Warehouse...,Interface Recruitment,Leeds,business+intelligence,47600.0,56644.0,56644.0,1
6118,Business Intelligence Analyst - Large supportive Company,Interface Recruitment,Leeds,business+intelligence,41650.0,49563.5,49563.5,1
6121,Senior BI Analyst,Hermes,Leeds,business+intelligence,46410.0,55227.899999999994,55227.899999999994,1
6123,Security Operations Analyst,Corecom Consulting,Leeds,business+intelligence,32130.0,38234.7,38234.7,0
6127,Business Systems Analyst - Global Manufacturer - CYCLE170,Interface Recruitment,Leeds,business+intelligence,26180.0,31154.199999999997,31154.199999999997,0
6128,Bi Analyst - Power BI MDX DAX,hireful,Leeds,business+intelligence,41650.0,49563.5,49563.5,1
6130,Report & Data Visualisation Analyst,Activate Group Limited,Leeds,business+intelligence,35700.0,42483.0,42483.0,0
6143,Senior Finance Systems and Process Analyst,HM Revenue and Customs,Leeds,business+intelligence,45968.509999999995,54702.52689999999,54702.52689999999,1
6225,Data Engineer - Azure,Sanderson Recruitment Plc,Leeds,business+intelligence,47600.0,56644.0,56644.0,1
6676,BI Analyst Developer - 916,Interface Recruitment,Leeds,business+intelligence,53550.0,63724.5,63724.5,1
6812,Business Intelligence Analyst,ENGIE,Newcastle,business+intelligence,23800.0,28322.0,28322.0,0
6814,919-GC-17895774-EXT Principal Health Intelligence Analyst,Public Health England,Newcastle,business+intelligence,58142.21,69189.22989999999,69189.22989999999,1
6816,Business Process Analyst,Health Research Authority,Newcastle,business+intelligence,46279.1,55072.12899999999,55072.12899999999,1
6821,Data Engineer,HM Revenue and Customs,Newcastle,business+intelligence,45968.509999999995,54702.52689999999,54702.52689999999,1
6828,Business Intelligence Specialist,Seriös Group,Newcastle,business+intelligence,41650.0,49563.5,49563.5,1
6862,BI Analyst,Nigel Wright Group,Newcastle,business+intelligence,47600.0,56644.0,56644.0,1
7565,Customer and Business Intelligence Analyst,Bolton at Home,Manchester,business+intelligence,36760.29,43744.7451,43744.7451,0
7568,Business Process Analyst,Health Research Authority,Manchester,business+intelligence,46279.1,55072.12899999999,55072.12899999999,1
7569,Business Intelligence Developer,LTE group,Manchester,business+intelligence,31751.579999999998,37784.3802,37784.3802,0
7570,BI Analyst,Coop,Manchester,business+intelligence,34272.0,40783.68,40783.68,0
7580,Senior Intelligence Analyst,HM Revenue and Customs,Manchester,business+intelligence,45968.509999999995,54702.52689999999,54702.52689999999,1
7587,Business Intelligence Developer,Progress Housing Group,Manchester,business+intelligence,41769.0,49705.11,49705.11,1
7596,Business Intelligence Specialist,Applause IT Ltd,Manchester,business+intelligence,47600.0,56644.0,56644.0,1
7603,Business Intelligence Analyst,Jobwise,Manchester,business+intelligence,29750.0,35402.5,35402.5,0
7613,Data Analyst / Business Intelligence Analyst,European Metal Recycling Ltd,Manchester,business+intelligence,29750.0,35402.5,35402.5,0
7614,Senior Research Associate (Artificial Intelligence),Manchester Metropolitan University,Manchester,business+intelligence,42655.549999999996,50760.104499999994,50760.104499999994,1
7626,Artificial Intelligence Researchers,Science and Technology Facilities Council (STFC),Manchester,business+intelligence,37252.95,44331.0105,44331.0105,0
7662,Data Production Analyst,CGA Strategy Ltd,Manchester,business+intelligence,21420.0,25489.8,25489.8,0
7690,Server / Data Centre Engineer,Manchester University NHS Foundation Trust,Manchester,business+intelligence,37324.35,44415.9765,44415.9765,0
7707,Data Analyst,Alex James Digital,Manchester,business+intelligence,33320.0,39650.799999999996,39650.799999999996,0
7711,Report & Data Visualisation Analyst,Activate Group Limited,Manchester,business+intelligence,35700.0,42483.0,42483.0,0
7729,Data Scientist,Science and Technology Facilities Council (STFC),Manchester,business+intelligence,37252.95,44331.0105,44331.0105,0
7784,Data Analytics Engineer,Adria Solutions,Manchester,business+intelligence,71400.0,84966.0,84966.0,1
7817,Systems Analyst & Integration Manager,Dakota Hotels Manchester,Manchester,business+intelligence,38675.0,46023.25,46023.25,0
8258,Senior Data Engineer,Coop,Manchester,business+intelligence,65450.0,77885.5,77885.5,1
8337,Information Analyst,NHS Scotland,Glasgow,business+intelligence,38220.42,45482.29979999999,45482.29979999999,0
8338,Business Data Analyst,Route to Market Consulting,Glasgow,business+intelligence,23800.0,28322.0,28322.0,0
8356,Senior Data Analyst,NHS Scotland,Glasgow,business+intelligence,38220.42,45482.29979999999,45482.29979999999,0
8397,Qlikview Data Analyst,Oodles Jobs Limited,Glasgow,business+intelligence,71400.0,84966.0,84966.0,1
9103,Business Intelligence Developer (Qlik),realTime,Belfast,business+intelligence,53550.0,63724.5,63724.5,1
9153,Data Scientist - Belfast,realTime,Belfast,business+intelligence,35700.0,42483.0,42483.0,0
9854,Business Intelligence Developer,Avon and Somerset Constabulary,Bath,business+intelligence,40005.42,47606.449799999995,47606.449799999995,0
9856,Business Process Analyst,Health Research Authority,Bath,business+intelligence,46279.1,55072.12899999999,55072.12899999999,1
9857,Business Intelligence Data Engineer,Unite Students,Bath,business+intelligence,53550.0,63724.5,63724.5,1
9858,Business Support Analyst (Graduate),BCA,Bath,business+intelligence,29750.0,35402.5,35402.5,0
9863,Performance Analyst,UK Government - Driver and Vehicle Standards Agenc...,Bath,business+intelligence,36573.46,43522.4174,43522.4174,0
9871,Senior Business Analyst - Band 6,Royal United Hospitals Bath NHS Foundation Trust,Bath,business+intelligence,37324.35,44415.9765,44415.9765,0
9890,Senior Performance Analyst,Wiltshire Council,Bath,business+intelligence,39162.9,46603.851,46603.851,0
9891,Commercial Analyst,Unite Students,Bath,business+intelligence,38080.0,45315.2,45315.2,0
9902,Defence Digital Intelligence Systems - Software Engineer,UK Government - Ministry of Defence,Bath,business+intelligence,47600.0,56644.0,56644.0,1
9906,Demand Analyst,Pieminister,Bath,business+intelligence,33320.0,39650.799999999996,39650.799999999996,0
9917,Lecturer in Artificial Intelligence and Big Data Analytics,University of Bristol,Bath,business+intelligence,45240.229999999996,53835.87369999999,53835.87369999999,1
9939,Project Manager - Earth Observ / Remote sensing / GIS / Data...,4 Earth Intelligence,Bath,business+intelligence,41650.0,49563.5,49563.5,1
9961,Cost Analyst / Cost Consultant,Gregory-Martin International,Bath,business+intelligence,35700.0,42483.0,42483.0,0
10005,IT Implementation Specialist / Technical Systems Analyst (So...,GreenSquare Group,Bath,business+intelligence,42241.43,50267.301699999996,50267.301699999996,1
10013,Land Analyst / Consultant,Gregory-Martin International,Bath,business+intelligence,35700.0,42483.0,42483.0,0
10319,Senior Data Architect - Flexible Working,Michael Page UK,Bath,business+intelligence,53550.0,63724.5,63724.5,1
10426,Senior BI Analyst,Babcock International,Bath,business+intelligence,43464.75,51723.0525,51723.0525,1
10636,Senior Transformation Intelligence Manager,NHS England and NHS Improvement,Oxford,business+intelligence,63269.92,75291.20479999999,75291.20479999999,1
10647,Clinical Research Scientist,Ultromics,Oxford,business+intelligence,41650.0,49563.5,49563.5,1
10788,Commercial Finance Analyst,Orka Financial,Oxford,business+intelligence,59500.0,70805.0,70805.0,1
10899,Senior Finance Analyst,Michael Page UK,Oxford,business+intelligence,53550.0,63724.5,63724.5,1
11773,Clinical Trials Data Manager,Cambridge University Hospitals NHS Foundation Trus...,Cambridge,statistician,29639.329999999998,35270.80269999999,35270.80269999999,0
13525,G7 analysts: Energy and Net Zero Research & Evaluation,"UK Government - Department for Business, Energy &...",London,statistician,58399.25,69495.1075,69495.1075,1
13544,Head of Roads GIS Data and Insight,UK Government - Department for Transport,London,statistician,58041.06,69068.8614,69068.8614,1
13557,Defence Maritime Regulator A&P - Senior Risk Analyst,UK Government - Ministry of Defence,London,statistician,47600.0,56644.0,56644.0,1
16153,Data Scientist/Epidemiologist,University of Oxford,Oxford,statistician,49415.939999999995,58804.96859999999,58804.96859999999,1
16161,"Machine Learning Engineer (Healthcare, Remote)",Understanding Recruitment,Oxford,statistician,59500.0,70805.0,70805.0,1
16162,Data Scientist,Heat Recruitment,Oxford,statistician,47600.0,56644.0,56644.0,1
16887,Graduate Water Use Data Scientist,South West Water,Exeter,business+analytics,28560.0,33986.4,33986.4,0
17119,Senior Insight Analyst,Metrica Recruitment,Exeter,business+analytics,53550.0,63724.5,63724.5,1
17640,Data Science Software Engineer,Roke Manor Research,Exeter,business+analytics,35700.0,42483.0,42483.0,0
17644,Trainee Data Analyst,Cardiff Capital Region Graduate Scheme,Cardiff,business+analytics,29734.53,35384.0907,35384.0907,0
17649,Admissions Data Analyst,Cardiff University,Cardiff,business+analytics,32738.09,38958.327099999995,38958.327099999995,0
17652,Business Analyst,LookAfterMyBills,Cardiff,business+analytics,47600.0,56644.0,56644.0,1
17656,Business Analyst,BAE Systems,Cardiff,business+analytics,41170.43,48992.8117,48992.8117,1
17689,Supply Chain Analyst,Toolstation,Cardiff,business+analytics,41650.0,49563.5,49563.5,1
17719,Data Scientist,ADLIB,Cardiff,business+analytics,59500.0,70805.0,70805.0,1
17720,Lecturer in Artificial Intelligence and Big Data Analytics,University of Bristol,Cardiff,business+analytics,45240.229999999996,53835.87369999999,53835.87369999999,1
17727,Finance & Operations Analyst,Hoop Accountancy & Finance,Cardiff,business+analytics,35700.0,42483.0,42483.0,0
18424,Senior Workforce Intelligence Analyst,Cambridge University Hospitals NHS Foundation Trus...,Cambridge,business+analytics,46279.1,55072.12899999999,55072.12899999999,1
18433,ERSOU/ROCU - TOEX/Staff - SO1/SO2 - Data Analyst - (Fixed Te...,Cambridgeshire Constabulary,Cambridge,business+analytics,37752.75,44925.7725,44925.7725,0
18565,Data Engineer,Johnson Matthey,Cambridge,business+analytics,59500.0,70805.0,70805.0,1
18573,Analyst- Data & Analytics (Fixed Term),Seasalt Cornwall,Cambridge,business+analytics,35700.0,42483.0,42483.0,0
19156,Business Intelligence Developer (Fully Remote UK Working),Michael Page UK,Birmingham,business+analytics,41650.0,49563.5,49563.5,1
19157,Business Intelligence (BI) Developer,Robert Half United Kingdom,Birmingham,business+analytics,49980.0,59476.2,59476.2,1
19160,Business Data Analyst,Openreach,Birmingham,business+analytics,77350.0,92046.5,92046.5,1
19165,Data Analyst,Gambling Commission,Birmingham,business+analytics,32130.0,38234.7,38234.7,0
19166,Data Analytics Manager,Gambling Commission,Birmingham,business+analytics,49980.0,59476.2,59476.2,1
19170,Business Intelligence Manager,Dignity Funerals,Birmingham,business+analytics,71400.0,84966.0,84966.0,1
19209,Programme Manager - Data Analytics,Openreach,Birmingham,business+analytics,80920.0,96294.8,96294.8,1
19226,Data Analyst / Modeller,Housing 21,Birmingham,business+analytics,41269.2,49110.34799999999,49110.34799999999,1
19241,Commercial Analyst (12 Months Fixed Term),Pooling Partners,Birmingham,business+analytics,29750.0,35402.5,35402.5,0
19285,Supply Chain Inventory Analyst,Caterpillar,Birmingham,business+analytics,50122.799999999996,59646.13199999999,59646.13199999999,1
19296,Product Manager (Data & Analytics),Oscar Technology,Birmingham,business+analytics,47600.0,56644.0,56644.0,1
19306,Product Pricing Analyst,OneSavings Bank PLC,Birmingham,business+analytics,38080.0,45315.2,45315.2,0
19310,Product & Customer Analyst/ Administrator,Bell Cornwall Recruitment,Birmingham,business+analytics,23800.0,28322.0,28322.0,0
19316,APPLICATION SUPPORT ANALYST,Intec Select,Birmingham,business+analytics,47600.0,56644.0,56644.0,1
19348,Senior MI & Data Analyst,Coventry Building Society,Birmingham,business+analytics,51170.0,60892.299999999996,60892.299999999996,1
19361,Digital Analyst - Fully Remote Working,Harnham,Birmingham,business+analytics,35700.0,42483.0,42483.0,0
19389,Data & Cloud Project Manager,Openreach,Birmingham,business+analytics,80920.0,96294.8,96294.8,1
19397,Data Migration Lead,West Midlands Fire Service,Birmingham,business+analytics,49593.25,59015.9675,59015.9675,1
19415,Digital Marketing Analyst,AF Selection,Birmingham,business+analytics,35701.189999999995,42484.416099999995,42484.416099999995,0
19426,Data and Analytics Engineer - Permanent - Staffordshire,InterQuest,Birmingham,business+analytics,59500.0,70805.0,70805.0,1
19430,Group Financial Planning Analyst,Counted,Birmingham,business+analytics,47600.0,56644.0,56644.0,1
19443,Kickstart Data Administrator,Workforce Staffing Limited,Birmingham,business+analytics,21420.0,25489.8,25489.8,0
19451,919-HG-35114881-EXT Senior Data Scientist,Public Health England,Birmingham,business+analytics,43231.509999999995,51445.49689999999,51445.49689999999,1
19472,Senior Data Engineer,MBN Recruitment Solutions,Birmingham,business+analytics,59500.0,70805.0,70805.0,1
19473,Data Analyst,INP-Group,Birmingham,business+analytics,49028.0,58343.32,58343.32,1
19573,SAP Master Data Analyst,กลุ่มบริษัท DTGO,Birmingham,business+analytics,41650.0,49563.5,49563.5,1
19607,D365 F&O Manufacturing Analyst,Catch Resource Management Ltd,Birmingham,business+analytics,53550.0,63724.5,63724.5,1
19630,eCommerce Associate Analyst,Aldi,Birmingham,business+analytics,49028.0,58343.32,58343.32,1
19664,Senior Data Engineer,Ashdown Group,Birmingham,business+analytics,83300.0,99127.0,99127.0,1
19912,Project Manager - Financial Data Systems,Michael Page UK,Birmingham,business+analytics,41650.0,49563.5,49563.5,1
19920,Data Systems and Infrastructure Analyst,UK Government - Crown Commercial Service,Liverpool,business+analytics,33049.869999999995,39329.34529999999,39329.34529999999,0
19928,Business Intelligence & Analytics Developer,BAE Systems,Liverpool,business+analytics,44808.259999999995,53321.82939999999,53321.82939999999,1
19939,Artificial Intelligence Researchers,Science and Technology Facilities Council (STFC),Liverpool,business+analytics,37252.95,44331.0105,44331.0105,0
19963,Data Analyst / Business Intelligence Analyst,European Metal Recycling Ltd,Liverpool,business+analytics,29750.0,35402.5,35402.5,0
19974,Solution (Data) Architect,Riverside,Liverpool,business+analytics,68083.47,81019.3293,81019.3293,1
